# Required | A unique content ID for the item. Use the item's SKU if you can. Each content ID must appear only once in your catalog. To run dynamic ads this ID must exactly match the content ID for the same item in your Meta Pixel code. Character limit: 100,# Required | A specific and relevant title for the item. See title specifications: https://www.facebook.com/business/help/2104231189874655 Character limit: 200,# Required | A short and relevant description of the item. Include specific or unique product features like material or color. Use plain text and don't enter text in all capital letters. See description specifications: https://www.facebook.com/business/help/2302017289821154 Character limit: 9999,# Required | The current availability of the item. | Supported values: in stock; out of stock,# Required | The current condition of the item. | Supported values: new; used,# Required | The price of the item. Format the price as a number followed by the 3-letter currency code (ISO 4217 standards). Use a period (.) as the decimal point; don't use a comma.,# Required | The URL of the specific product page where people can buy the item.,# Required | The URL for the main image of your item. Images must be in a supported format (JPG/GIF/PNG) and at least 500 x 500 pixels.,# Required | The brand name of the item. Character limit: 100.,# Optional | The Google product category for the item. Learn more about product categories: https://www.facebook.com/business/help/526764014610932.,# Optional | The Facebook product category for the item. Learn more about product categories: https://www.facebook.com/business/help/526764014610932.,# Optional | The quantity of this item you have to sell on Facebook and Instagram with checkout. Must be 1 or higher or the item won't be buyable,# Optional | The discounted price of the item if it's on sale. Format the price as a number followed by the 3-letter currency code (ISO 4217 standards). Use a period (.) as the decimal point; don't use a comma. A sale price is required if you want to use an overlay for discounted prices.,# Optional | The time range for your sale period. Includes the date and time/time zone when your sale starts and ends. If this field is blank any items with a sale_price remain on sale until you remove the sale price. Use this format: YYYY-MM-DDT23:59+00:00/YYYY-MM-DDT23:59+00:00. Enter the start date as YYYY-MM-DD. Enter a 'T'. Enter the start time in 24-hour format (00:00 to 23:59) followed by the UTC time zone (-12:00 to +14:00). Enter '/' and then repeat the same format for your end date and time. The example row below uses PST time zone (-08:00).,# Optional | Use this field to create variants of the same item. Enter the same group ID for all variants within a group. Learn more about variants: https://www.facebook.com/business/help/2256580051262113 Character limit: 100.,# Optional | The gender of a person that the item is targeted towards. | Supported values: female; male; unisex,# Optional | The color of the item. Use one or more words to describe the color. Don't use a hex code. Character limit: 200.,# Optional | The size of the item written as a word or abbreviation or number. For example: small; XL; 12. Character limit: 200.,# Optional | The age group that the item is targeted towards. | Supported values: adult; all ages; infant; kids; newborn; teen; toddler,# Optional | The material the item is made from; such as cotton; denim or leather. Character limit: 200.,# Optional | The pattern or graphic print on the item. Character limit: 100.,"# Optional | Shipping details for the item. Format as Country:Region:Service:Price. Include the 3-letter ISO 4217 currency code in the price. Enter the price as 0.0 to use the free shipping overlay in your ads. Use a semi-colon ';' or a comma "";"" to separate multiple shipping details for different regions or countries. Only people in the specified region or country will see shipping details for that region or country. You can leave out the region (keep the double '::') if your shipping details are the same for an entire country.",# Optional | The shipping weight of the item. Include the unit of measurement (lb/oz/g/kg).,"# Optional | Legal disclaimer text for product offers. This text provides important legal or regulatory information that must be displayed with the product offer. For example: ""Valid while supplies last. Terms and conditions apply.""","# Optional | URL linking to the full disclaimer text. This provides a link to a page containing the complete disclaimer information for the product offer. For example: ""https://example.com/terms-and-conditions""",# Optional | The URL for a video of your product. Link should be a videos file on a file hosting website; not a video player. Videos must be in a supported format (.3g2; .3gp; .3gpp; .asf; .avi; .dat; .divx; .dv; .f4v; .flv; .gif; .m2ts; .m4v; .mkv; .mod; .mov; .mp4; .mpe; .mpeg; .mpeg4; .mpg; .mts; .nsv; .ogm; .ogv; .qt; .tod; .ts; .vob or .wmv).,# Optional | The item’s Global Trade Item Number (GTIN). Recommended to help classify the item. May appear on the barcode; packaging or book cover. Only provide GTIN if you’re sure it’s correct. GTIN types include UPC (12 digits); EAN (13 digits); JAN (8 or 13 digits); ISBN (13 digits) or ITF-14 (14 digits),# Optional | Add labels to products to help filter them into product sets. Max characters: 110 per label; 5000 labels per product,# Optional | Describe the fashion style of this item.
id,title,description,availability,condition,price,link,image_link,brand,google_product_category,fb_product_category,quantity_to_sell_on_facebook,sale_price,sale_price_effective_date,item_group_id,gender,color,size,age_group,material,pattern,shipping,shipping_weight,offer_disclaimer,offer_disclaimer_url,video[0].tag[0],gtin,product_tags[1],style[0]
6160,1.00 cts  E COLOUR  VVS1 18K Ring: 3.23 gram  Main stone – 01 pcs 1.00 cts WD : 66 / 0.49,"https://colourdiam.com/Product/Jewellery/Model%20images/8488/center.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/8488/WhatsApp%20Image%202025-10-03%20at%2014.51.08_5dab0ce0.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/8488/WhatsApp%20Image%202025-10-03%20at%2014.51.08_be550613.jpeg",in stock,new,91246893.75 IDR,https://colourdiam.com/productdetail/6160,https://www.colourdiam.com/Product/Jewellery/8488/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
5320,1.01 cts  H COLOUR  VS2 18K Ring: 2.91 gram Main stone – 01 pcs 1.01 cts  WD : 48 / 0.59,"https://colourdiam.com/Product/Jewellery/Model%20images/8490/center.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/8490/WhatsApp%20Image%202025-10-03%20at%2014.51.08_5dab0ce0.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/8490/WhatsApp%20Image%202025-10-03%20at%2014.51.09_3f385574.jpeg",in stock,new,75025223.75 IDR,https://colourdiam.com/productdetail/5320,https://www.colourdiam.com/Product/Jewellery/8490/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7352,0.82 cts sapphire ring  18K Ring:  3.88 gram  Main stone – 01 pcs   0.82 cts WD : 20 / 0.09,"https://colourdiam.com/Product/Jewellery/Model%20images/7179/123.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/7179/1616609-20250301-111507.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/7179/3844320-20250301-111508.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/7179/4345087-20250301-111508.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/7179/7544614-20250301-111508.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/7179/7888130-20250301-111507.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/7179/8045381-20250301-111508.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/7179/8516430-20250301-111508.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/7179/center.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/7179/colour-diam-model-images-343.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/7179/colour-diam-model-images-345.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/7179/colour-diam-model-images-346.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/7179/colour-diam-model-images-347.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/7179/colour-diam-model-images-348.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/7179/colour-diam-model-images-349.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/7179/colour-diam-model-images-350.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/7179/colour-diam-model-images-351.jpeg",in stock,new,17235524.38 IDR,,https://www.colourdiam.com/Product/Jewellery/7179/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
7355,0.94 cts sapphire ring  18K Ring:  3.79 gram  Main stone – 01 pcs   0.94 cts WD : 18 / 0.08,"https://colourdiam.com/Product/Jewellery/Model%20images/8363/2.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/8363/4.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/8363/5.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/8363/center.jpeg",in stock,new,17438295.25 IDR,,https://www.colourdiam.com/Product/Jewellery/8363/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
7356,0.79 cts sapphire ring  18K Ring:  3.79 gram  Main stone – 01 pcs   0.79 cts WD : 18 / 0.08,"https://colourdiam.com/Product/Jewellery/Model%20images/8098/2.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/8098/center.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/8098/4.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/8098/5.jpeg",in stock,new,16829982.63 IDR,https://colourdiam.com/productdetail/7356,https://www.colourdiam.com/Product/Jewellery/8098/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
7357,0.70 cts sapphire ring  18K Ring:  3.68 gram  Main stone – 01 pcs   0.70 cts WD : 20 / 0.08,"0.70 cts sapphire ring 
18K Ring:  3.68 gram 
Main stone – 01 pcs   0.70 cts
WD : 20 / 0.08",in stock,new,16221670 IDR,,https://www.colourdiam.com/Product/Jewellery/6158/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
7358,0.66 cts sapphire ring  18K Ring:  3.76 gram  Main stone – 01 pcs   0.66 cts WD : 20 / 0.10,"0.66 cts sapphire ring 
18K Ring:  3.76 gram 
Main stone – 01 pcs   0.66 cts
WD : 20 / 0.10",in stock,new,16323055.44 IDR,https://colourdiam.com/productdetail/7358,https://www.colourdiam.com/Product/Jewellery/6115/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
7359,0.87 cts sapphire ring  18K Ring:  3.91 gram  Main stone – 01 pcs   0.87 cts WD : 20 / 0.09,"0.87 cts sapphire ring 
18K Ring:  3.91 gram 
Main stone – 01 pcs   0.87 cts
WD : 20 / 0.09",in stock,new,17235524.38 IDR,https://colourdiam.com/productdetail/7359,https://www.colourdiam.com/Product/Jewellery/6160/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
7360,0.94 cts sapphire ring  18K Ring:  3.97 gram  Main stone – 01 pcs   0.94 cts WD : 20 / 0.11,"0.94 cts sapphire ring 
18K Ring:  3.97 gram 
Main stone – 01 pcs   0.94 cts
WD : 20 / 0.11",in stock,new,18046607.88 IDR,https://colourdiam.com/productdetail/7360,https://www.colourdiam.com/Product/Jewellery/5320/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
7361,0.73 cts sapphire ring  18K Ring:  3.87 gram  Main stone – 01 pcs   0.73 cts WD : 20 / 0.09,"0.73 cts sapphire ring 
18K Ring:  3.87 gram 
Main stone – 01 pcs   0.73 cts
WD : 20 / 0.09",in stock,new,16911090.98 IDR,https://colourdiam.com/productdetail/7361,https://www.colourdiam.com/Product/Jewellery/7352/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
7362,0.50 cts sapphire ring  18K Ring:  3.63 gram  Main stone – 01 pcs   0.50 cts WD : 18 / 0.08,"0.50 cts sapphire ring 
18K Ring:  3.63 gram 
Main stone – 01 pcs   0.50 cts
WD : 18 / 0.08",in stock,new,15207815.63 IDR,https://colourdiam.com/productdetail/7362,https://www.colourdiam.com/Product/Jewellery/7355/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
7363,0.75 cts sapphire ring  18K Ring:  3.77 gram  Main stone – 01 pcs   0.75 cts WD : 18 / 0.09,"0.75 cts sapphire ring 
18K Ring:  3.77 gram 
Main stone – 01 pcs   0.75 cts
WD : 18 / 0.09",in stock,new,16627211.75 IDR,https://colourdiam.com/productdetail/7363,https://www.colourdiam.com/Product/Jewellery/7356/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
7364,0.74 cts sapphire ring  18K Ring:  3.71 gram  Main stone – 01 pcs   0.74 cts WD : 20 / 0.09,"0.74 cts sapphire ring 
18K Ring:  3.71 gram 
Main stone – 01 pcs   0.74 cts
WD : 20 / 0.09",in stock,new,16343332.53 IDR,,https://www.colourdiam.com/Product/Jewellery/7357/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
7365,0.74 cts sapphire ring  18K Ring:  3.93 gram  Main stone – 01 pcs   0.74 cts WD : 20 / 0.10,"0.74 cts sapphire ring 
18K Ring:  3.93 gram 
Main stone – 01 pcs   0.74 cts
WD : 20 / 0.10",in stock,new,20277087.5 IDR,https://colourdiam.com/productdetail/7365,https://www.colourdiam.com/Product/Jewellery/7358/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
7353,0.94 cts sapphire ring  18K Ring:  3.79 gram  Main stone – 01 pcs   0.94 cts WD : 20 / 0.08,"0.94 cts sapphire ring 
18K Ring:  3.79 gram 
Main stone – 01 pcs   0.94 cts
WD : 20 / 0.08",in stock,new,17438295.25 IDR,https://colourdiam.com/productdetail/7353,https://www.colourdiam.com/Product/Jewellery/7359/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
7354,0.94 cts sapphire ring  18K Ring:  3.83 gram  Main stone – 01 pcs   0.94 cts WD : 20 / 0.09,"0.94 cts sapphire ring 
18K Ring:  3.83 gram 
Main stone – 01 pcs   0.94 cts
WD : 20 / 0.09",in stock,new,17438295.25 IDR,https://colourdiam.com/productdetail/7354,https://www.colourdiam.com/Product/Jewellery/7360/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
8155,0.235 CTS  Fancy  Brownish Yellow SI  18K Ring: 1.73 gram  Main stone – 01 pcs 0.235 cts WD: 18 / 0.148,"0.235 CTS  Fancy  Brownish Yellow SI 
18K Ring: 1.73 gram 
Main stone – 01 pcs 0.235 cts
WD: 18 / 0.148",in stock,new,20277087.5 IDR,https://colourdiam.com/productdetail/8155,https://www.colourdiam.com/Product/Jewellery/7361/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
8605,0.30 cts G COLOUR  18K Ring: 2.75 gram Main stone – 01 pcs  0.30 cts,"0.30 cts G COLOUR 
18K Ring: 2.75 gram
Main stone – 01 pcs  0.30 cts",in stock,new,8110835 IDR,https://colourdiam.com/productdetail/8605,https://www.colourdiam.com/Product/Jewellery/7362/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
7453,0.50 cts bugget diamonds VS 18K Earring: 4.18 gram  Main stone – 10 pcs  0.50 cts WD : 60 / 0.48,"0.50 cts bugget diamonds VS
18K Earring: 4.18 gram 
Main stone – 10 pcs  0.50 cts
WD : 60 / 0.48",in stock,new,30415631.25 IDR,,https://www.colourdiam.com/Product/Jewellery/7363/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
7942,"0.185 CT Fancy Yellow VS  Main stone – 01 pcs  0.185 cts 18K ring: 1.91 gram  WD : 12 / 0.127","0.185 CT Fancy Yellow VS 
Main stone – 01 pcs  0.185 cts
18K ring: 1.91 gram 
WD : 12 / 0.127",in stock,new,20277087.5 IDR,https://colourdiam.com/productdetail/7942,https://www.colourdiam.com/Product/Jewellery/7364/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
8316,0.115 CT Fancy Pink 18k ring : 5.994 gram Main stone - 03 pcs    0.115 cts WD - 14 / 0.135,"0.115 CT Fancy Pink
18k ring : 5.994 gram
Main stone - 03 pcs    0.115 cts
WD - 14 / 0.135",in stock,new,30415631.25 IDR,https://colourdiam.com/productdetail/8316,https://www.colourdiam.com/Product/Jewellery/7365/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
8613,0.35 Ct Blue Treated Ring 18k ring : 2.35 gram Main stone- 10 pcs   0.35 cts,"0.35 Ct Blue Treated Ring
18k ring : 2.35 gram
Main stone- 10 pcs   0.35 cts",in stock,new,9124689.38 IDR,https://colourdiam.com/productdetail/8613,https://www.colourdiam.com/Product/Jewellery/7353/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
7401_7402_7403_7405_7406,Pink Diamond Bracelet 0.36 Fancy Pink – Brown VS1 0.47 Fancy Pink – Brown SI1              0.31 Fancy Light Pinkish Brown SI1               0.34 Fancy Light Pinkish Brown SI2     0.25 Fancy Pinkish Br,https://colourdiam.com/Product/Jewellery/Model%20images/7401_7402_7403_7405_7406/center.jpeg,in stock,new,192632331.25 IDR,https://colourdiam.com/productdetail/Menu/7401/7402/7403/7405/7406,https://www.colourdiam.com/Product/Jewellery/7354/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7942,0.185 CT Fancy Yellow VS 18 K Ring: 1.91 gram  Main stone – 01 pcs 0.185 cts WD : 12 / 0.127,https://colourdiam.com/Product/Jewellery/Model%20images/7401_7402_7403_7405_7406/center.jpeg,in stock,new,18249378.75 IDR,https://colourdiam.com/productdetail/7942,https://www.colourdiam.com/Product/Jewellery/8155/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
5026,1.00 cts F colour SI2 18k Ring : 2.81 gram Main stone - 1 pcs  1.00 cts  WD : 44 / 0.66,"1.00 cts F colour SI2
18k Ring : 2.81 gram
Main stone - 1 pcs  1.00 cts 
WD : 44 / 0.66",in stock,new,50692718.75 IDR,https://colourdiam.com/productdetail/5026,https://www.colourdiam.com/Product/Jewellery/8605/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,IGI,Fine Jewelry
7652,2.71 Fancy Brownish Greenish Yellow VVS2 18 K Ring: 8.93 gram  Main stone – 01 pcs 2.71 cts WD: 190 / 0.81 PINK: 28 / 0.23 MARQUISE: 8 / 0.35,"2.71 Fancy Brownish Greenish Yellow VVS2
18 K Ring: 8.93 gram 
Main stone – 01 pcs 2.71 cts
WD: 190 / 0.81
PINK: 28 / 0.23
MARQUISE: 8 / 0.35",in stock,new,364987575 IDR,https://colourdiam.com/productdetail/7652,https://www.colourdiam.com/Product/Jewellery/7453/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
8607,0.36 CTS PENDANT 18k pendant : 3.75 gram Mainstone : 49 pcs 0.36 cts,"0.36 CTS PENDANT
18k pendant : 3.75 gram
Mainstone : 49 pcs 0.36 cts",in stock,new,16221670 IDR,https://colourdiam.com/productdetail/8607,https://www.colourdiam.com/Product/Jewellery/7942/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
5616,0.56 CTS LIGHT PINK VS1 18 K Ring: 3.186 gram  Main stone – 01 pcs 0.56 cts WD: 34 / 0.39 PINK: 20 / 0.09,"0.56 CTS LIGHT PINK VS1
18 K Ring: 3.186 gram 
Main stone – 01 pcs 0.56 cts
WD: 34 / 0.39
PINK: 20 / 0.09",in stock,new,152078156.25 IDR,https://colourdiam.com/productdetail/5616,https://www.colourdiam.com/Product/Jewellery/8316/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
5420,0.57 CTS LIGHT BLUE (UNDERTERMINED) VVS2 18 K Ring: 3.21 gram  Main stone – 01 pcs 0.57 cts WD: 54 / 0.76 PINK: 21 / 0.10,"0.57 CTS LIGHT BLUE (UNDERTERMINED) VVS2
18 K Ring: 3.21 gram 
Main stone – 01 pcs 0.57 cts
WD: 54 / 0.76
PINK: 21 / 0.10",in stock,new,101385437.5 IDR,https://colourdiam.com/productdetail/5420,https://www.colourdiam.com/Product/Jewellery/8613/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
8364,0.32 cts Fancy Pink  18k Ring : 1.90 gram  Main stone –  0.32 cts,https://colourdiam.com/Product/Jewellery/Model%20images/8364/center.jpeg,in stock,new,20277087.5 IDR,https://colourdiam.com/productdetail/8364,https://www.colourdiam.com/Product/Jewellery/7401_7402_7403_7405_7406/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
8366,0.4 cts Fancy Pink  18k Pendant : 2.0 gram  Main stone –  0.4 cts,https://colourdiam.com/Product/Jewellery/Model%20images/8364/center.jpeg,in stock,new,0 IDR,https://colourdiam.com/productdetail/8366,https://www.colourdiam.com/Product/Jewellery/7942/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
7047,8.01 U to V Range VS2 18 k Ring : 8.47 gram Main stone – 01 pcs   8.01 cts WD : 66 / 0.582 MQ : 12 / 1.145 PEAR : 12 / 1.663,"https://colourdiam.com/Product/Jewellery/Model%20images/7047/center.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/7047/4816880-20240720-122242.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/7047/7074309-20240720-122242.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/7047/8988223-20240720-122243.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/7047/2106089-20251219-122322.jpeg",in stock,new,1216625250 IDR,https://colourdiam.com/productdetail/7047,https://www.colourdiam.com/Product/Jewellery/5026/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
1385,2.00 cts Fancy Yellowish Green SI2 18 K Ring: 7.62 gram  Main stone – 01 pcs 2.00 cts WD: 36 / 0.52 PINK: 64 / 0.31 MQ - 16 / 2.06,"https://colourdiam.com/Product/Jewellery/Model%20images/7047/center.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/7047/4816880-20240720-122242.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/7047/7074309-20240720-122242.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/7047/8988223-20240720-122243.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/7047/2106089-20251219-122322.jpeg",in stock,new,912468937.5 IDR,https://colourdiam.com/productdetail/1385,https://www.colourdiam.com/Product/Jewellery/7652/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
5440,0.33 cts Light Blue (Undetermined) SI1 18 K Ring: 3.00 gram  Main stone – 01 pcs 0.33 cts WD: 27 / 0.39 PRINCESS : 2 / 0.11,"https://colourdiam.com/Product/Jewellery/Model%20images/5440/center.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/5440/1806341-20250711-153329.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/5440/9834524-20250711-153329.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/5440/1275856-20250711-153330.jpeg",in stock,new,81108350 IDR,https://colourdiam.com/productdetail/5440,https://www.colourdiam.com/Product/Jewellery/8607/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
5421,0.53 cts Faint Blue (Undetermined)  VS2 18 K Ring: 3.36 gram Main stone – 01 pcs 0.53 cts  WD: 39 / 0.57,"https://colourdiam.com/Product/Jewellery/Model%20images/5440/center.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/5440/1806341-20250711-153329.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/5440/9834524-20250711-153329.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/5440/1275856-20250711-153330.jpeg",in stock,new,91246893.75 IDR,https://colourdiam.com/productdetail/5421,https://www.colourdiam.com/Product/Jewellery/5616/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4748,0.65 cts Fancy Yellowish Green (Undetermined) I1 18 K Ring: 5.86 gram  Main stone – 01 pcs 0.65 cts WD: 95 / 0.52 MQ : 14 / 0.71 PINK : 22 / 0.12,https://colourdiam.com/Product/Jewellery/Model%20images/4748/center.jpeg,in stock,new,91246893.75 IDR,https://colourdiam.com/productdetail/4748,https://www.colourdiam.com/Product/Jewellery/5420/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
8507,1.00 cts Fancy Green VS 18k Ring : 4.15 gram Main Stone - 01 pcs - 1.00 cts WD : 28 / 0.45,https://colourdiam.com/Product/Jewellery/Model%20images/4748/center.jpeg,in stock,new,101385437.5 IDR,https://colourdiam.com/productdetail/8507,https://www.colourdiam.com/Product/Jewellery/8364/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
8508,1.51 cts Fancy Green VS 18k Ring : 3.15 gram Main Stone - 01 pcs - 1.51 cts WD : 34 / 0.42 PINK : 20 /0.13,"1.51 cts Fancy Green VS
18k Ring : 3.15 gram
Main Stone - 01 pcs - 1.51 cts
WD : 34 / 0.42
PINK : 20 /0.13",in stock,new,152078156.25 IDR,,https://www.colourdiam.com/Product/Jewellery/8366/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
5431,0.39 cts Very light Blue (Undetermined) Vs1 18k Ring : 3.84 gram Main stone - 01 - 0.39 cts WD : 79 / 0.52 PINK : 17 / 0.13,"https://colourdiam.com/Product/Jewellery/Model%20images/7047/center.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/7047/4816880-20240720-122242.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/7047/7074309-20240720-122242.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/7047/8988223-20240720-122243.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/7047/2106089-20251219-122322.jpeg",in stock,new,111523981.25 IDR,https://colourdiam.com/productdetail/5431,https://www.colourdiam.com/Product/Jewellery/7047/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
8512,1.03 cts Fancy Green VS 18k Ring : 5.08 gram Main Stone - 01 pcs - 1.03 cts WD : 113 / 0.69,"1.03 cts Fancy Green VS
18k Ring : 5.08 gram
Main Stone - 01 pcs - 1.03 cts
WD : 113 / 0.69",in stock,new,101385437.5 IDR,https://colourdiam.com/productdetail/8512,https://www.colourdiam.com/Product/Jewellery/1385/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
